"Region","naics","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","Pct_Total","RS_2015","L_T_2006","L_T_2007","L_T_2008","L_T_2009","L_T_2010","L_T_2011","L_T_2012","L_T_2013","L_T_2014","L_T_2015","Local_Trend","N_T_2006","N_T_2007","N_T_2008","N_T_2009","N_T_2010","N_T_2011","N_T_2012","N_T_2013","N_T_2014","N_T_2015","Natl_Trend","Label","Group"
"Detroit",424210,1430,1354,1583,1666,2502,2194,2111,1311,1383,1570,1381,0.000733738084725762,0.333070159547982,-0.0531468531468532,0.169128508124077,0.0524320909665192,0.501800720288115,-0.123101518784972,-0.0378304466727438,-0.378967314069162,0.0549199084668193,0.135213304410701,-0.120382165605096,-0.0205279889792479,-0.0120800410466906,-0.0295493638909432,0.112600077064692,-0.0275137568784393,-0.0326764798987021,-0.0344388902978786,0.0714403731523494,0.0657477481752113,0.0201644319455059,-0.0275994748498922,0.00163127273861889,"Drugs and Druggists' Sundries Merchant Wholesalers","4"
"Detroit",424310,156,175,133,173,146,130,132,133,132,118,124,0.0000658823479406188,0.312895827023719,0.121794871794872,-0.24,0.300751879699248,-0.15606936416185,-0.10958904109589,0.0153846153846153,0.00757575757575757,-0.00751879699248126,-0.106060606060606,0.0508474576271187,-0.00379633534363235,-0.0378973802865133,-0.0412884854956398,-0.0822040715302271,-0.0990729816281813,-0.0552645364064955,-0.0330706166580854,0.0115917096747769,-0.0157913916670041,0.031307853704694,0.01946704962502,0.0103679129489669,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers","4"
"Detroit",424320,708,730,530,254,209,209,220,293,339,356,437,0.000232182145564923,0.476799211657218,0.0310734463276836,-0.273972602739726,-0.520754716981132,-0.177165354330709,0,0.0526315789473684,0.331818181818182,0.156996587030717,0.0501474926253687,0.22752808988764,0.0545774010124155,0.00120425153149384,-0.00718195446780323,0.112406503494048,-0.120888313656165,-0.0570407741889151,-0.00346534653465347,0.0264052887003707,0.0841027550260611,-0.0217383838730726,0.0374218914554518,0.00350303785371317,"Men's and Boys' Clothing and Furnishings Merchant Wholesalers","4"
"Detroit",424330,139,156,191,155,140,101,110,162,148,161,145,0.0000770398423499171,0.104519063615021,0.122302158273381,0.224358974358974,-0.18848167539267,-0.0967741935483871,-0.278571428571429,0.0891089108910892,0.472727272727273,-0.0864197530864198,0.0878378378378379,-0.0993788819875776,-0.00220777556470204,0.0301870901762618,0.00281463141175364,0.0761427822745007,-0.113513630509832,-0.0296530507605538,0.0147700824054853,0.113812469780186,0.0328142566146106,-0.00361041956308539,-0.032330290312811,-0.000593169548417493,"Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers","4"
"Detroit",424340,80,90,83,86,112,73,62,66,66,68,63,0.000033472483227895,0.148848453810995,0.125,-0.0777777777777777,0.036144578313253,0.302325581395349,-0.348214285714286,-0.150684931506849,0.064516129032258,0,0.0303030303030303,-0.0735294117647058,-0.0104655814773624,0.0084269662921348,-0.0497413450059689,0.137520938023451,-0.0816521867177146,0.00793714423154013,-0.0515828825962457,0.0642848157000881,0.0440110323089047,0.113710986149375,-0.0750931887495764,0.00183773560342365,"Footwear Merchant Wholesalers","4"
"Detroit",424440,26,31,27,25,52,18,15,51,21,25,29,0.0000154079684699834,0.176276538565192,0.192307692307692,-0.129032258064516,-0.0740740740740741,1.08,-0.653846153846154,-0.166666666666667,2.4,-0.588235294117647,0.19047619047619,0.16,0.0231646260362263,-0.0789353612167301,-0.0687747688243064,0.194077489139108,0.0194535194535195,-0.0595047341587764,-0.0350034848602184,-0.153197977690394,0.0372441243366186,-0.0843307446322522,0.0585711434843346,-0.000902747602979814,"Poultry and Poultry Product Merchant Wholesalers","4"
"Detroit",424460,143,177,113,65,50,57,56,61,68,71,90,0.0000478178331827072,0.260927656104796,0.237762237762238,-0.361581920903955,-0.424778761061947,-0.230769230769231,0.14,-0.0175438596491229,0.0892857142857142,0.114754098360656,0.0441176470588236,0.267605633802817,0.0400531685620205,-0.0283252839054954,0.107066093498119,-0.162156696193828,-0.0545524765858839,0.00597426470588225,0.0651235977869145,-0.0278307281738467,0.00426470588235284,0.037877678527847,0.0460894511592909,0.00701112302720737,"Fish and Seafood Merchant Wholesalers","4"
"Detroit",424470,673,795,837,1416,1316,1235,1325,1072,1142,1079,1123,0.000596660296268668,1.58229985017962,0.181277860326895,0.0528301886792453,0.691756272401434,-0.0706214689265536,-0.0615501519756839,0.0728744939271255,-0.190943396226415,0.0652985074626866,-0.0551663747810858,0.0407784986098239,-0.0326018191537361,-0.00445434298440983,-0.0128306356099487,0.0314603745917483,-0.0429725363489499,0.00738239927976592,-0.00357477992761068,0.0140365038790977,-0.0291659295949054,0.0151463386857988,0.0268790666367511,0.00202895713457078,"Meat and Meat Product Merchant Wholesalers","4"
"Detroit",424480,780,801,941,943,902,882,1001,1193,1731,1694,1682,0.000893662171259038,1.00588723442958,0.0269230769230768,0.17478152309613,0.00212539851222093,-0.0434782608695652,-0.0221729490022173,0.134920634920635,0.191808191808192,0.450963956412406,-0.0213749277874061,-0.00708382526564344,0.00865447548832614,0.0327201388067353,-0.0194549186196363,0.0175044053077875,-0.0447591254843802,-0.0110580245800656,0.00997640100067865,0.0254718305621853,0.00313911869975936,0.0252195868550094,0.0253503984177397,0.0024623923363749,"Fresh Fruit and Vegetable Merchant Wholesalers","4"
"Detroit",424510,88,104,109,69,71,122,104,67,82,48,52,0.000027628081394453,0.0639481801675687,0.181818181818182,0.0480769230769231,-0.36697247706422,0.0289855072463767,0.71830985915493,-0.147540983606557,-0.355769230769231,0.223880597014925,-0.414634146341463,0.0833333333333333,-0.0193405503557874,-0.0245730145175064,-0.00733218061240126,0.0830577236847907,-0.00339976792003416,0.0574212526044859,0.0149908239157732,-0.0386555261605223,-0.00128687388635917,0.0299732381801963,0.0092576553688628,-0.0000261013984267954,"Grain and Field Bean Merchant Wholesalers","4"
"Detroit",424520,14,7,11,48,52,66,82,89,85,59,54,0.0000286906999096243,0.532541415024223,-0.5,0.571428571428571,3.36363636363636,0.0833333333333333,0.269230769230769,0.242424242424242,0.0853658536585367,-0.0449438202247191,-0.305882352941176,-0.0847457627118644,-0.117984837697766,0.0189274447949528,0.0542295016478578,-0.277946191739295,-0.00826554710049854,-0.0203730652202673,-0.00243079000675217,-0.0465682956545282,-0.130768138577311,-0.0637046716759229,0.140788555478018,0.0055159701711665,"Livestock Merchant Wholesalers","4"
"Detroit",424590,25,41,6,12,9,7,10,45,11,20,29,0.0000154079684699834,0.273569016623481,0.64,-0.853658536585366,1,-0.25,-0.222222222222222,0.428571428571429,3.5,-0.755555555555556,0.818181818181818,0.45,0.079490293069007,-0.0746554364471669,-0.0275824024272514,-0.115728265494256,-0.0500400962309543,-0.0308965051494176,-0.0670731707317073,0.0939309056956117,0.210822806418573,-0.0348230649936557,-0.00146070698217937,0.015979149254434,"Other Farm Product Raw Material Merchant Wholesalers","4"
"Detroit",424610,1097,1269,1167,1230,1053,1021,1012,913,986,991,1096,0.000582314946313856,2.10506494077734,0.156791248860529,-0.0803782505910166,0.0539845758354756,-0.14390243902439,-0.0303893637226971,-0.00881488736532809,-0.0978260869565217,0.0799561883899234,0.00507099391480725,0.105953582240161,0.00260768065024651,-0.00989101323221342,-0.0320049279554342,-0.00174307611432367,-0.103076496674058,-0.0614010691882204,-0.00431289919009681,0.0994610323049963,-0.00911250789449947,0.00315648901299026,0.0158235507684861,0.00669948238072529,"Plastics Materials and Basic Forms and Shapes Merchant Wholesalers","4"
"Detroit",424690,1972,1585,1718,1931,1886,1763,1706,1710,1600,1638,1691,0.000898443954577309,0.936365158670806,-0.196247464503043,0.0839116719242903,0.123981373690338,-0.0233039875712067,-0.0652173913043478,-0.0323312535450936,0.0023446658851114,-0.064327485380117,0.0237499999999999,0.0323565323565325,0.0048763155820732,-0.0143709611413018,-0.00207603101493781,0.100776018887642,-0.00176683104348518,-0.0423469118190944,-0.00308956994289811,0.0278554101294077,0.0105620215906745,0.0215781341573871,0.0122909495497374,0.000500548068701008,"Other Chemical and Allied Products Merchant Wholesalers","4"
"Detroit",424710,761,726,811,882,869,684,761,913,898,909,820,0.000435673591220221,0.679733564268877,-0.0459921156373193,0.117079889807163,0.0875462392108508,-0.0147392290249433,-0.21288837744534,0.112573099415205,0.199737187910644,-0.0164293537787513,0.012249443207127,-0.0979097909790979,-0.00455793600943613,0.00700427053625519,-0.0675304855679634,0.176237312141002,-0.0477362731456705,-0.00106777565471505,-0.0573417721518987,0.128135117795384,0.0322439856634618,-0.0380530179758869,0.0361619094553736,0.00133414889305986,"Petroleum Bulk Stations and Terminals","4"
"Detroit",424720,509,536,310,344,335,354,350,338,302,1269,1198,0.000636508490587591,2.94451389597274,0.0530451866404715,-0.421641791044776,0.109677419354839,-0.0261627906976745,0.0567164179104478,-0.0112994350282486,-0.0342857142857143,-0.106508875739645,3.20198675496689,-0.0559495665878644,0.140673520871827,-0.0112876139085428,-0.0639601258597166,-0.0264754878629224,0.0155228258876734,0.128482878979358,0.114441126279863,-0.314958369221935,-0.0289885442861134,0.0533774548593626,-0.104111179403128,-0.00625514936098173,"Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)","4"
"Detroit",424820,1089,1075,1142,1019,476,443,463,1174,999,873,933,0.000495711537327398,0.703788833972334,-0.0128558310376492,0.0623255813953489,-0.107705779334501,-0.532875368007851,-0.069327731092437,0.0451467268623025,1.53563714902808,-0.149063032367973,-0.126126126126126,0.0687285223367697,0.0335049877067552,0.0625566106647188,-0.0172276302040367,0.0535541907413366,-0.0203965102845685,-0.0173103251955375,0.0245951389080477,0.0375082461596457,0.0482721928811491,0.0512607850661648,0.0066530073948472,0.00100300740362337,"Wine and Distilled Alcoholic Beverage Merchant Wholesalers","4"
"Detroit",424910,171,177,150,221,351,201,176,280,255,287,291,0.00015461099395742,0.194321888754162,0.0350877192982457,-0.152542372881356,0.473333333333333,0.588235294117647,-0.427350427350427,-0.124378109452736,0.590909090909091,-0.0892857142857143,0.125490196078431,0.0139372822299653,-0.00452259079223775,0.00545775589919195,0.060028737161407,-0.00872282745117725,0.00820450488092073,0.0113400896658253,0.00510356131724032,0.149339658772222,-0.0209070094914598,0.0363283051182399,0.0230414746543779,0.00211271798556613,"Farm Supplies Merchant Wholesalers","4"
"Detroit",424920,407,361,307,309,358,307,282,343,289,305,320,0.000170018962427403,0.452201923886302,-0.113022113022113,-0.149584487534626,0.00651465798045603,0.158576051779935,-0.142458100558659,-0.0814332247557004,0.216312056737589,-0.157434402332362,0.0553633217993079,0.0491803278688525,0.0139936013482913,-0.0599001890153524,0.000332687245060415,-0.0744971586390387,-0.0858370439809389,-0.0567927398266993,-0.0726969631079221,-0.0084414569329373,-0.0136567870093016,0.0183213122614934,-0.10465390048658,0.00147649313869971,"Book, Periodical, and Newspaper Merchant Wholesalers","4"
"Detroit",424930,518,483,393,323,305,248,294,306,297,294,308,0.000163643251336376,0.410150347898422,-0.0675675675675675,-0.186335403726708,-0.178117048346056,-0.0557275541795665,-0.186885245901639,0.185483870967742,0.0408163265306123,-0.0294117647058824,-0.0101010101010101,0.0476190476190477,0.0222778634500619,-0.0341223278710635,-0.00436361097535432,-0.0263314750534693,-0.110100828231905,-0.0428528072837633,0.0049041368085061,0.000546919371463339,-0.0387049300956586,0.0542822150293063,0.00456374725137954,0.00652441436258206,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers","4"
"Detroit",424940,690,688,651,665,663,658,704,652,774,791,823,0.000437267518992978,1.04155928487013,-0.00289855072463763,-0.0537790697674418,0.021505376344086,-0.00300751879699246,-0.0075414781297134,0.0699088145896656,-0.0738636363636364,0.187116564417178,0.0219638242894056,0.0404551201011378,0.00977770409827163,-0.0301988576264015,-0.00210866917525587,0.0165588851443665,-0.0314672783313024,-0.0578004736530492,-0.0401382452281832,0.00149345335515538,0.0125630707004678,-0.000484183344092948,0.0284797351848862,0.003854812650815,"Tobacco and Tobacco Product Merchant Wholesalers","4"
"Detroit",424950,1062,722,345,264,251,220,204,168,162,186,162,0.0000860720997288729,0.566041663336052,-0.32015065913371,-0.522160664819945,-0.234782608695652,-0.0492424242424242,-0.123505976095618,-0.0727272727272728,-0.176470588235294,-0.0357142857142857,0.148148148148148,-0.129032258064516,0.042888867434521,-0.034806483039589,-0.072444485226647,-0.0288865806004848,-0.0644832679671981,-0.0583655469047749,-0.022896790980052,0.0924315048227706,0.0303342180813606,0.00820146154250567,-0.037597121551859,0.00813165423319693,"Paint, Varnish, and Supplies Merchant Wholesalers","4"
"Detroit",424990,1069,960,815,1591,1232,1023,903,747,834,921,929,0.000493586300297055,0.758485976210726,-0.101964452759588,-0.151041666666667,0.952147239263804,-0.225644248900063,-0.169642857142857,-0.117302052785924,-0.172757475083056,0.116465863453815,0.10431654676259,0.00868621064060804,-0.00717601387051774,0.0200281395894177,-0.0527707242651285,0.0157754807108894,-0.121409255297197,-0.0267126504981582,-0.0198762970395113,0.0748717151298399,-0.0406630500301386,0.00560463450494497,-0.0129837671669395,0.00257579976738131,"Other Miscellaneous Nondurable Goods Merchant Wholesalers","4"
"Detroit",425110,34,17,64,49,36,43,47,88,82,28,19,0.0000100948758941271,0.432034411691117,-0.5,2.76470588235294,-0.234375,-0.26530612244898,0.194444444444444,0.0930232558139534,0.872340425531915,-0.0681818181818182,-0.658536585365854,-0.321428571428571,-0.110382242742337,0.17889834591296,0.132543250238387,-0.558215058936733,0.114892458480806,-0.0437118437118437,0.137640449438202,0.0107744107744108,-0.428603153453253,-0.111154294597746,0.240052470485352,-0.00386932130456449,"Business to Business Electronic Markets","4"
"Detroit",425120,5316,5620,5858,5622,5327,5076,4406,3693,3882,3764,3541,0.00188136608111073,0.825278041192644,0.0571858540255832,0.0423487544483985,-0.0402867872994196,-0.052472429740306,-0.0471184531631312,-0.131993695823483,-0.16182478438493,0.0511779041429732,-0.0303967027305513,-0.0592454835281615,-0.00916793386435521,0.0551826389947798,0.0311462304759562,-0.0987327429406327,-0.0151460010983994,-0.0217347487234615,-0.00209470828611658,-0.051927047487956,0.0229356466189974,-0.016630651920136,-0.00162371636200942,-0.00198822136919347,"Wholesale Trade Agents and Brokers","4"
"Detroit",453920,456,435,447,447,307,317,258,283,296,314,317,0.000168425034654646,1.15813960301416,-0.0460526315789473,0.0275862068965518,0,-0.313199105145414,0.0325732899022801,-0.186119873817035,0.0968992248062015,0.0459363957597174,0.0608108108108107,0.00955414012738864,0.0119655574405512,0.019836022216345,0.00860131396957131,-0.00261409899292908,-0.142777348113775,-0.0523783269009073,-0.00132233153496242,-0.0637148456119909,0.00118791718520184,0.0116390756539917,-0.014185981569394,0.000135272008977239,"Art Dealers","4"
"Detroit",454111,659,578,512,1642,1638,1543,1641,2140,2116,2310,2521,0.00133943063837339,0.715089356892198,-0.122913505311077,-0.114186851211073,2.20703125,-0.002436053593179,-0.057997557997558,0.0635126377187298,0.304082876294942,-0.0112149532710281,0.0916824196597354,0.0913419913419913,-0.0404895737272801,0.133577480525123,0.104887063655031,0.587112201407473,0.0164013770599303,0.0210752688172042,0.0298020219039596,0.509356784947336,-0.0538956639566396,0.0904231648619203,0.0664365023149343,-0.0146846208819095,"Electronic Shopping","4"
"Detroit",454112,46,48,56,81,0,5,10,19,15,18,18,0.00000956356663654143,0.108604301174008,0.0434782608695652,0.166666666666667,0.446428571428571,-1,NA,1,0.9,-0.210526315789474,0.2,0,0.0197409366631335,0.188314176245211,0.0578752216669354,0.0373361779945138,-0.165564859703247,-0.0691901408450705,0.0885190088897296,-0.041007819287576,-0.00724768979887658,0.563241467421062,0.247869235259778,0.0265576980813628,"Electronic Auctions","4"
"Detroit",454113,1686,1417,1402,1690,1493,1415,1426,1555,1971,1714,1754,0.000931916437805204,0.648811381295685,-0.159549228944247,-0.0105857445306986,0.205420827389444,-0.116568047337278,-0.0522438044206296,0.00777385159010602,0.0904628330995791,0.267524115755627,-0.13039066463724,0.0233372228704785,0.0109028506953876,0.00841721996144784,-0.00970095363506995,0.100635371705852,-0.0683281857419838,-0.063148372793441,0.0254728722840192,-0.130829727596811,0.182414196885352,-0.0304668799118775,-0.0477454595111293,-0.00206554456836588,"Mail-Order Houses","4"
"Detroit",481111,12033,11751,15490,14697,15051,14624,14781,14843,10006,13981,11650,0.00618975285087265,1.71295552504585,-0.0234355522313637,0.318185686324568,-0.0511943189154294,0.0240865482751582,-0.028370207959604,0.0107357768052516,0.00419457411541835,-0.325877518021963,0.397261643014192,-0.166726271368286,-0.0129095194463755,-0.0117713377690385,0.0591131013604862,-0.0261575389521718,-0.0736410984436102,-0.0331698190373889,0.0163929643721055,0.040437430335966,-0.0373599948503853,0.0332765748102013,0.0136710218250988,0.00232673721668119,"Scheduled Passenger Air Transportation","4"
