"Region","naics","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2020","Pct_Total","RS_2015","L_T_2006","L_T_2007","L_T_2008","L_T_2009","L_T_2010","L_T_2011","L_T_2012","L_T_2013","L_T_2014","L_T_2015","Local_Trend","N_T_2006","N_T_2007","N_T_2008","N_T_2009","N_T_2010","N_T_2011","N_T_2012","N_T_2013","N_T_2014","N_T_2015","Natl_Trend","Label","Group"
"Austin",325314,42,16,18,16,19,25,17,7,2,36,23,7,0,0,0,0,0,0,-0.0985572635745805,0.0121987292499426,-0.172124353918793,-0.340246044613553,0.136343886930766,-0.0165380416685702,-0.162606040649437,-1,-1,-1,-0.114895247755705,-0.000384500476850569,-0.0119787422554953,-0.00920581068896154,-0.0158381119918759,-0.0054596240121435,-0.0134222325158754,-0.0297802728614747,-0.0264733826401604,-0.0154067442358592,-0.0139031701221719,-0.00170782419114522,"Fertilizer (Mixing Only) Manufacturing","3"
"Austin",325320,44,44,41,41,41,34,42,37,29,2,0,0,0,0,0,0,0,0,-0.0502588658235994,-0.00926085481092964,-0.0203215082745134,-0.066911518676475,-0.453425674150484,-1,-1,-1,-1,-1,-0.143800463347628,-0.0387330365787043,-0.0483162312270994,-0.00386317667116587,-0.0193417409321323,-0.0298456337644759,-0.0412715799465511,-0.00754052895855206,-0.0110043664191241,-0.021747221368898,-0.00285779646033801,0.00301292103679746,"Pesticide and Other Agricultural Chemical Manufacturing","3"
"Austin",325411,1028,1224,1082,1134,1146,1105,1255,1247,1258,1252,1252,1262,1287,1357,1488,1492,0.00103376119560596,4.07052321889428,0.0145508818024531,0.00501480997774295,0.0287926160753031,0.0209712606961487,0.0178503779747525,0.0252939864770123,0.00111305729605604,0.00633463183286564,0.0152659973498528,0.0351415004120499,0.000561533067763236,-0.0187718446059588,0.0381707339705806,0.0412215597176753,0.0445651913668774,0.0127755049870506,-0.0116288062786246,0.0161384869042549,0.0201806626568553,0.0237565413653336,0.0210019780581643,0.000255613004743855,"Medicinal and Botanical Manufacturing","3"
"Austin",325412,162,814,130,819,774,749,781,954,1104,1131,1188,867,807,864,974,797,0.000676668954650675,0.556179204854886,0.358292681242136,-0.00824288282426544,0.489776105942694,0.0615416396780939,0.0788084235426083,0.0966471759717236,0.0211125471586704,-0.0329141431310453,-0.0478421904615576,-0.0294469686082022,-0.0392954652885572,0.02610569425412,0.021861737227405,-0.0143911913457262,-0.0326333504975603,-0.0402430769072896,-0.0307563643162536,-0.0310779795703884,-0.0195345115774205,0.00260337080098672,0.0221695676292188,-0.00110180291148459,"Pharmaceutical Preparation Manufacturing","3"
"Austin",325413,176,155,528,293,283,263,271,260,83,86,84,262,268,305,342,394,0.00023759833931266,1.11428201210088,0.0836489540351362,0.118220677030529,-0.132103603692287,-0.222962292541269,-0.211970631601846,-0.204088632474331,-0.0067321006158414,0.00607947535001174,0.297311743429833,0.317970018584431,0.0285455455506308,-0.0232520138688342,-0.0354351215886488,0.0277138489428941,0.00824763862735733,-0.00176887900365319,-0.0227060251357266,-0.0108267267116816,-0.0177936376322235,-0.0054234640044738,-0.00600682356247184,0.000361155398919444,"In-Vitro Diagnostic Substance Manufacturing","3"
"Austin",325414,305,319,454,474,476,466,136,166,195,155,197,202,54,96,55,52,0.000038210259246188,0.108577533765986,0.0884718842025911,-0.15676301830449,-0.182269028308641,-0.162757522924068,-0.201003367175916,-0.158186159374163,0.0823369676853554,-0.201164908678521,-0.132144691435515,-0.187157883009891,-0.00984677781241753,0.0605270965377838,0.000844584293678619,0.0478539201556227,0.0740965876757518,0.0536459453057456,0.0311790782971517,0.0680267063747027,0.0128459245402843,0.00465983057247943,0.0140950940113675,-0.00367816841075499,"Biological Product (except Diagnostic) Manufacturing","3"
"Austin",325510,57,11,64,60,59,55,63,23,24,31,25,24,32,37,37,36,0.0000257050834928901,0.0796846664752321,-0.00711816154152256,0.41771708420621,-0.185090140326835,-0.167446792598127,-0.120771137141077,-0.145886740885255,-0.175531365218925,0.0682783536884379,0.0904307661344419,0.036019681902083,-0.00415327567903109,-0.0214369633895357,-0.0247062324276875,-0.0281787677450833,-0.0373923578956904,-0.0514199873119138,-0.0469744350502881,-0.0303749627001392,-0.0172654372371682,-0.00154185401917717,0.0240970822821853,0.00395164515329041,"Paint and Coating Manufacturing","3"
"Austin",325520,3,3,36,31,32,30,0,34,3,0,2,3,3,3,2,2,0.00000138946397258865,0.00745044400932198,0.584893192461114,-1,-0.0113665893610435,-0.373166913277614,-1,-0.418189240847312,NA,-0.384641126481839,0,NA,0.00952060655291838,-0.00553873479758971,0.00251541647801701,0.0192085041322623,-0.00518560530323819,-0.0190789768389754,-0.0236890006732224,-0.0248327456686948,-0.0294821092410659,-0.00323257747868777,0.0312097414015293,-0.000100025355770421,"Adhesive Manufacturing","3"
"Austin",325611,134,113,210,184,183,183,212,207,203,182,148,132,134,117,57,49,0.0000395997232187767,0.198760750325417,0.064312733907619,0.134100347434749,-0.00287361074423231,0.019848456588855,-0.00109529288132171,-0.0415661910717023,-0.0904059431899344,-0.0833007192869835,-0.104350753714039,-0.207205381414657,-0.0296132750677728,-0.0245384603384042,-0.0124725943946976,-0.0218336873571734,-0.0151347244470327,-0.0157647597504436,-0.00706840022401645,-0.00215453918965358,0.0108763686227025,-0.000723246885052764,0.010332150973376,0.00368041290649382,"Soap and Other Detergent Manufacturing","3"
"Austin",325612,208,58,50,46,15,6,7,7,3,16,2,3,7,7,420,720,0.000291787434243618,2.13138859326081,-0.507940542933238,-0.344860161537925,-0.325121477704049,-0.420741140821669,0.0129913682242364,-0.197258438239769,-0.15587912015589,0,0.184664452542244,0.92232078407926,0.113872532640771,-0.0477230432173121,-0.0393018231982134,-0.0160244475837649,-0.0269515344596334,-0.0258621274330756,-0.0487748046080881,-0.0299895230253824,-0.0197445400338501,0.0145241190654513,-0.0000979084330170465,0.00457442850776741,"Polish and Other Sanitation Good Manufacturing","3"
"Austin",325620,14,7,12,11,15,17,13,10,10,17,25,25,34,29,38,43,0.0000263998154791844,0.0633530545249037,0.0395949882075526,0.131798365631002,-0.0358074959973728,-0.0188815042737357,0.0253485756577327,0.0801851873035635,0.139723049072016,0.27730844458754,0.237313067393128,0.174537629253986,0.0245413130688511,-0.00946264473345348,0.00573265267933198,0.00387961459757324,-0.0146412206797401,-0.0260896345962064,-0.0204777016304361,-0.0362841756122501,-0.0360830831623901,-0.0160895103309147,0.00447053482086179,-0.00173628451948161,"Toilet Preparation Manufacturing","3"
"Austin",325910,10,12,20,27,14,9,10,11,12,19,19,26,10,10,14,15,0.00000972624780812058,0.113688696051219,-0.0208516376390232,-0.0358074959973728,-0.112695798633674,-0.149716999582806,0.0629800482623444,0.161187142333162,0.210583275107595,-0.0188815042737357,-0.0358074959973728,-0.0592485704367622,0.00789458784704278,-0.00498164449570349,0.0158456449355298,-0.00666114233148873,0.0737101084480203,0.0299945834831761,-0.0186978143374853,-0.0276528841805335,-0.0112943111611317,-0.0800097619414397,-0.0535244729193619,-0.00899285165943182,"Printing Ink Manufacturing","3"
"Austin",325991,16,36,6,20,8,37,45,2,2,2,2,3,0,6,3,3,0.00000208419595888298,0.0130951914325437,0.182541384318282,0.0456395525912732,-0.197258438239769,-0.369042655519807,-0.242141716744801,-0.44208806208775,-0.418189240847312,-1,0.245730939615517,0.0844717711976986,-0.0232913982972252,-0.0323216195183315,-0.0107634796131909,-0.0276680131351313,-0.0456178532212299,-0.0368352590056099,-0.0480023908571847,-0.0618439495976942,-0.026998753933645,0.00472191878176931,0.0178469248779565,0.00305100341428956,"Custom Compounding of Purchased Resins","3"
"Austin",325992,3,8,171,167,166,160,23,11,19,14,15,5,6,3,0,0,0,0,1.21513268649658,0.235172374519279,-0.422330663817557,-0.352548224808004,-0.390176734052077,-0.377134530192241,-0.263032334359554,-0.114167289655243,-0.308688899062997,-1,-0.132853432409263,-0.00997601489705124,0.00148883222284435,-0.0444576755578805,-0.0640759249316128,-0.0821840815515164,-0.0969667345826174,-0.0884847018334532,-0.0882531977980433,-0.102652841802304,-0.0805395050583997,-0.0101275740882764,"Photographic Film, Paper, Plate, and Chemical Manufacturing","3"
"Austin",325998,176,25,67,77,82,82,73,83,76,78,76,21,7,31,47,40,0.0000326524033558334,0.115632391894374,-0.141658250669108,0.239015017525602,0.0437600205680955,-0.00261100170352602,-0.00995222962632403,-0.01508228699443,-0.220566106748133,-0.390176734052077,-0.164186040512229,-0.0963491716195241,-0.0317776050934627,-0.0126537706881344,0.00445520244279596,0.00796078469685391,-0.0131604571688386,-0.0152710350207207,-0.00659736160897229,-0.0120102683711215,-0.0262270989939797,-0.00893447545834625,0.00955189500707521,-0.00031934504666895,"All Other Miscellaneous Chemical Product and Preparation Manufacturing","3"
"Austin",326111,2,2,3,2,2,2,2,2,2,2,3,3,2,0,0,0,0,0,0,0,-0.0778920885182722,0,0,0.0844717711976986,0.0844717711976986,0,-1,-1,-0.0925615301370779,-0.0301903348259305,-0.028308912346362,-0.00111612034668518,-0.00835258456066046,-0.00732659424702797,-0.0152537211809469,-0.0247771411387879,-0.0380897862014701,-0.0316593237986257,-0.012125772808925,-0.000623884533060742,"Plastics Bag Manufacturing","3"
"Austin",326112,34,29,73,66,113,64,69,32,31,31,35,35,13,15,13,11,0.00000903151582182626,0.0339913730311618,0.13485457134316,0.189296712982825,-0.152059412597234,-0.140267089801791,-0.227930048912646,-0.113706398297378,-0.126940603842725,-0.164861173832595,-0.135139797463835,-0.159541387950443,-0.0292753024512326,0.0974824868078943,0.0931599835505565,0.0151899732770193,0.0188656655048081,0.00968395251293952,0.00504034340223924,0.0621024272437514,0.0405715939588083,0.0487210679207071,0.0506019763104899,-0.00291528620830613,"Plastics Packaging Film and Sheet (including Laminated) Manufacturing","3"
"Austin",326113,185,137,83,79,104,108,182,197,182,176,155,190,178,172,179,173,0.000124357025546685,0.381493552471277,-0.102053617001251,0.0584495537875092,0.188714681942896,0.181650000091928,0.110953459542621,0.0749334771661909,0.00864059329177458,-0.0200796985633068,-0.011238809414854,0.00338608202794721,-0.0068962506452222,-0.0353030144547393,-0.0179772822943222,-0.0323629814553197,-0.0495644603660604,-0.036139291262832,-0.0360468142424295,-0.0331604746853836,-0.00530262547037619,0.0179346246888452,0.0156101969807481,0.00541944524720429,"Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing","3"
"Austin",326121,79,171,162,162,162,168,113,75,0,0,0,0,0,0,0,0,0,0,0.162884114976347,-0.0795155280127858,-0.14274653387416,-1,-1,-1,-1,-1,NA,NA,-0.031488579814102,0.022717137814894,0.0240525653454446,-0.0624270655809667,-0.0927185450518546,-0.0932349549935299,-0.0895208690029324,-0.0737146343142874,-0.0141981481840624,0.00315982166808082,0.0144499578348687,0.000492221694703309,"Unlaminated Plastics Profile Shape Manufacturing","3"
"Austin",326122,2,0,0,0,33,7,0,175,169,155,175,375,337,375,340,355,0.000236208875340071,1.16052895153708,0.284735157123439,NA,NA,NA,0.362584836707924,0.903653938715879,NA,0.140035487474816,0.172813381793794,0.170117416945752,0.00860230636569337,-0.0102075251963278,0.0178871789598221,0.0267856945622771,0.00669929648491774,-0.0296444805907788,-0.0244101947605849,-0.0102425553554908,-0.0243799204846626,0.0133346332130486,0.0410262065804632,0.000774644974775606,"Plastics Pipe and Pipe Fitting Manufacturing","3"
"Austin",326130,74,7,2,66,84,103,89,79,75,66,75,3,5,3,2,1,0.00000138946397258865,0.0144351577497076,0.0683685646636889,0.662870364099586,1.08602456864139,0.0258963049102341,-0.0470877063056446,-0.0614772429602259,-0.49237120459406,-0.424204080796752,-0.474694439119247,-0.503067716312073,-0.134704336143466,-0.0818042218530144,-0.0341903961872146,0.0331277047151606,-0.0145704310653512,-0.00649155494493681,-0.00314223217489118,0.00438753011435411,-0.0379401931875225,0.00898572182321056,0.0226442995352654,0.00574032263856509,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing","3"
"Austin",326140,126,87,75,79,93,418,302,147,130,103,71,48,79,84,79,61,0.0000548838269172519,0.274537007678623,0.271045646124865,0.28261861324092,0.144066355858723,0.104748071736785,0.0206359353131393,-0.298518190821572,-0.30777567117382,-0.116794120873995,-0.083637756661345,-0.0516733107261932,-0.0504805632697303,0.00373176451201052,0.0118135879243946,-0.0213711140388257,-0.0372693497077569,-0.0376064187315198,-0.0489569264228077,-0.0608607266324269,-0.0307994431606542,-0.0214692281610309,-0.0120360351518148,-0.00305549208270816,"Polystyrene Foam Product Manufacturing","3"
"Austin",326150,436,413,356,346,302,226,214,236,211,189,183,365,191,218,216,237,0.000150062109039575,0.539732303675254,-0.123151850106403,-0.123215740873261,-0.0789305009637351,-0.094181322624765,-0.0894768918072897,-0.041331339761747,0.112694184522707,-0.041429028977681,0.00654873567324255,0.0270660870893518,0.0188884376000336,0.0100125908829618,0.0113536862494945,0.00970712841907417,-0.042208029637562,-0.0677660792888368,-0.0591599295376208,-0.034967971891163,-0.0270132274215146,0.0194695646526704,0.0357254668474631,0.000817888341152802,"Urethane and Other Foam Product (except Polystyrene) Manufacturing","3"
"Austin",326160,0,0,13,13,13,13,7,7,7,6,7,0,0,0,0,0,0,0,NA,NA,-0.116450394021837,-0.116450394021837,-0.14327472495069,-0.116450394021837,-1,-1,-1,-1,-0.139645894041797,-0.016599877838018,-0.0136836810098819,0.0134164376684713,0.00383699631361067,-0.00104531482228776,-0.0119433457441602,0.000317688235526026,-0.0246383052231292,-0.0174123360456305,-0.0130116981576661,-0.00124567659237092,"Plastics Bottle Manufacturing","3"
"Austin",326191,154,294,286,262,355,251,325,353,210,121,118,131,174,108,114,103,0.0000791994464375533,0.548383843153461,0.102632020156579,0.0202514157962277,0.0429938183701464,-0.0432827584944964,-0.193672626847376,-0.14011245759745,-0.166169864497862,-0.131929678060218,-0.124530758806013,-0.0118476764067682,-0.0195970371042291,0.0629403238575528,0.0313877404381937,-0.0129359923755539,-0.0596222694202243,-0.100373740474723,-0.106489811268902,-0.105287318134545,-0.0709435684843621,-0.0289781795245954,0.0138592195640921,-0.00786327561128395,"Plastics Plumbing Fixture Manufacturing","3"
"Austin",326199,0,0,0,0,0,0,0,548,530,481,515,683,837,874,868,930,0.000603027364103476,0.202843816746254,NA,NA,NA,NA,NA,NA,NA,0.088401119726184,0.105215870514897,0.125317129601257,0.0139780052039182,0.0114245349833246,0.0085228760080398,1.38505386710719,1.33071394321064,1.32631834405836,1.28491254558915,1.3290509618605,-0.0360388793302174,0.0158932024643919,0.0246583897936308,-0.0423100696740573,"All Other Plastics Product Manufacturing","3"
"Austin",326211,3,3,3,2,3,2,0,0,0,0,0,0,0,0,2,3,0.00000138946397258865,0.00368712629329197,-0.0778920885182722,-1,-1,-1,-1,-1,NA,NA,NA,NA,0.0951577502828149,-0.0272835467838587,-0.0415591847211442,-0.0217543806235685,-0.0339809160595222,-0.0364606265459994,-0.0310306949053625,-0.00778819250022589,-0.0443050091717924,-0.0155716440643493,0.00267120663861009,0.00256218499986176,"Tire Manufacturing (except Retreading)","3"
"Austin",326212,80,80,103,133,88,119,117,96,74,66,71,100,87,78,91,90,0.0000632206107527838,1.08988830481035,0.0826582631014683,0.0789943608896664,-0.0139775534277408,-0.11064322921293,-0.055912488705098,-0.0981334539202144,-0.0309128661904137,-0.019495471272726,0.0105843689902043,0.0663493077648547,-0.00276527276786819,-0.00277824946101324,0.0131320889207787,0.00397766421874501,-0.0383724093536927,-0.0540804810444807,-0.0588768368454513,-0.0446774827538318,-0.047436478047316,-0.0184207614521509,0.0154110533487393,-0.00204817281608744,"Tire Retreading","3"
"Austin",326220,0,0,3,0,0,0,0,0,0,0,2,3,2,3,2,2,0.00000138946397258865,0.00894675945135099,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,0.0303030303030303,-0.0122156211908532,-0.0178373507805342,-0.0169545369200412,-0.0619689856313751,-0.0656416212689028,-0.0529590583190512,-0.028670663375033,-0.0181980968609529,0.024661860316421,0.0317348874174459,0.00484490172828908,"Rubber and Plastics Hoses and Belting Manufacturing","3"
"Austin",326291,0,0,0,0,0,0,0,7,10,42,7,35,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-0.127272727272727,NA,NA,NA,NA,NA,NA,NA,-0.0289897543421598,0.0431210845107006,0.0488569263686851,0.00361582519504407,"Rubber Product Manufacturing for Mechanical Use","3"
"Austin",326299,0,0,0,0,0,0,0,42,37,37,34,40,37,41,41,41,0.0000284840114380674,0.110153112213857,NA,NA,NA,NA,NA,NA,NA,-0.0250317192989834,0.0207430380947953,0.0207430380947953,0.00125290916982914,NA,NA,NA,NA,NA,NA,NA,-0.0105610074173226,0.00778339669241435,0.00329998290889444,0.000190173248123258,"All Other Rubber Product Manufacturing","3"
"Austin",327110,83,14,19,19,33,29,15,18,12,15,18,0,10,15,11,10,0.0000076420518492376,0.0695314126423263,-0.189666149858511,0.0138942140146645,-0.0107551891343143,-0.0878095335085057,-0.145886740885255,-0.0909769380260396,-1,-0.1109104638678,0.0456395525912732,-0.0601462356500114,-0.0108760083173936,-0.0999933263805152,-0.0926978466836726,-0.0840888663981816,-0.11018311516483,-0.0896703751405398,-0.0850645472713368,-1,-0.0736232907214299,-0.0269988931645577,-0.0189436291601212,-0.00862531514324361,"Pottery, Ceramics, and Plumbing Fixture Manufacturing ","3"
"Austin",327120,497,300,429,336,481,320,352,407,313,368,370,0,210,287,288,259,0.000200082812052766,1.12213227901677,-0.0842883954362939,0.0324862619926234,-0.0104735134591291,-0.0140815087628461,-0.0521479614499911,0.0294620682392586,-1,-0.123957900968198,-0.017194650232552,-0.0478421904615576,-0.0209898055901282,-0.0236479027876453,0.0026878875446894,-0.0222844262014217,-0.0717983697350835,-0.0828060549941412,-0.0857176654500529,-1,-0.0648814518316613,-0.0127992070853273,0.00432944659599488,-0.0173158493779346,"Clay Building Material and Refractories Manufacturing ","3"
"Austin",327211,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-1,-1,NA,NA,NA,NA,NA,NA,NA,0.0727272727272727,-0.0111729326652436,0.0141779928193981,0.0263465872436603,0.0481255248339085,-0.0141005421220864,-0.0256782281954518,-0.0301079492172056,-0.0167340237986885,-0.0477896646002269,-0.00279277030462288,-0.00496989881291055,"Flat Glass Manufacturing","3"
"Austin",327212,8,173,12,6,16,16,11,17,9,14,16,21,5,0,8,6,0.00000555785589035462,0.0484018937217381,0.148698354997035,-0.423672535077719,0.0721450259008509,0.0844717711976986,-0.0263528193848319,0,0.138060426309854,-0.217103743236495,-1,-0.105887039342019,-0.0459677931180175,-0.115487005658006,-0.0910418284519818,-0.044409107694976,-0.0513127738679803,-0.0393934706424673,-0.0362541654224503,-0.063375252765028,-0.0717074361085279,-0.0528221500562139,-0.0406494967684855,0.00467597306204345,"Other Pressed and Blown Glass and Glassware Manufacturing","3"
"Austin",327215,248,250,173,173,164,137,151,151,140,138,192,198,140,132,110,116,0.000076420518492376,0.184030854452524,-0.111916549011772,-0.0959189054108971,-0.0268356996921734,-0.0414464354925498,-0.0339334439431066,0.0698333505986732,0.0556930163167757,-0.0150136372612053,-0.0116991267422684,-0.0443415158176815,0.0100121770397079,-0.0236773721682638,-0.00854038140072022,-0.0118776394681952,-0.0531976793499579,-0.0683895866445927,-0.0610492108118108,-0.0332936067891155,-0.0290731718933964,0.0177680146204968,0.0477335149830806,0.00489655568424196,"Glass Product Manufacturing Made of Purchased Glass","3"
"Austin",327310,353,166,174,171,165,173,174,176,175,359,338,354,329,344,358,394,0.000248714051093369,2.21260822178851,-0.132929761732583,0.00945794853901649,0.00228835345797385,0.00463519291007564,0.168213177713153,0.143336634927257,0.152632345594969,0.13327849061061,0.144732673349564,-0.000557724831169781,0.0194687091322335,0.00652886774377071,0.0111402534962999,0.00560505175003811,-0.0191082399540357,-0.0536086445227363,-0.061342223772251,-0.0579755558509483,-0.0655870321037647,-0.0397618988941675,-0.0016934898233204,-0.00551886200634156,"Cement Manufacturing","3"
"Austin",327331,285,138,177,201,183,174,180,166,164,149,93,92,97,105,126,121,0.0000875362302730853,0.660483077494512,-0.0939735473779668,0.0545779433057945,-0.0127504048001379,-0.0398710648079456,-0.0402744966131439,-0.11776000888023,-0.125614263663444,-0.101883388288267,-0.0853201956336511,-0.0329768848167766,-0.00733755779272508,0.0108512909008289,0.0257866042888126,0.0223001896726331,-0.0287119965452337,-0.0556726029222274,-0.0749361738233613,-0.0760577476038289,-0.083016304321236,-0.0333495679136852,-0.00550088385981584,-0.00756973377157304,"Concrete Block and Brick Manufacturing","3"
"Austin",327332,319,278,345,143,141,155,190,177,221,155,212,221,234,91,96,98,0.0000666942706842554,0.876339750483146,-0.134418027043019,-0.0732944563866754,-0.124954100029763,0.0909660785014497,0.019113411908662,0.0646352279775677,0.0306892218314909,0.0574224295291814,-0.162606040649437,-0.0913682524465953,0.00326570166898321,-0.0119736015994147,0.0212846069663102,-0.0460912496474913,-0.0684444999889926,-0.105407455538303,-0.121880791675122,-0.098302385653554,-0.0525037461489521,-0.0146423224113168,0.0264015288096497,-0.000268010955149179,"Concrete Pipe Manufacturing","3"
"Austin",327410,171,76,171,169,167,169,169,173,166,171,163,165,175,175,175,169,0.000121578097601507,3.01681882811857,-0.00235020225587868,0.173314998952845,0.0023283139219179,-0.0035757769417718,0.0047451716553415,-0.00720363138921432,-0.00477919135194049,0.00230152032634057,0.0106155868442424,0.00463519291007564,-0.00661648692436106,-0.0039738722371826,0.0188407969858819,0.0423604500212027,0.0316407276354878,0.0218149384310937,0.0155078792306835,-0.00470176191543747,-0.0123636754975676,-0.0107129741508731,-0.00161044730804816,-0.00348218623661886,"Lime Manufacturing","3"
"Austin",327420,10,2,2,2,16,18,17,16,2,3,3,0,2,2,2,1,0.00000138946397258865,0.0184749105363788,0.124746113142095,0.534206382524911,0.515716566510398,0,-0.284515459447372,-0.301172881228421,-1,-0.340246044613553,0,-0.0778920885182722,-0.0779373270910211,-0.00973961448495742,-0.00210038611583252,-0.0226066105111669,-0.0856825853578618,-0.0849910802151914,-0.109066341531994,-0.0900342122761364,-0.0749967312016825,-0.0130651548155094,0.000173437984677838,-0.00173707063148621,"Gypsum Product Manufacturing","3"
"Austin",327910,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0.00000208419595888298,0.0183763759400594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.0638969291558724,-0.0059282851139506,-0.00893081929604811,-0.019814924032025,-0.029209232012308,-0.0306738892485635,-0.032239638873839,-0.0264126192950357,0.000561872868751756,0.0153635997512251,0.00383410948052218,"Abrasive Product Manufacturing","3"
"Austin",327991,403,380,502,590,539,607,595,534,386,388,406,513,562,517,607,606,0.000421702315680657,1.77878268028772,0.085367289983465,0.0938220497366664,0.0124358336866535,-0.0813563897127038,-0.0636276261003204,-0.0772852384294475,-0.0292216553409459,0.0102736171027082,0.060182540173437,0.0936324627507121,-0.00017669396467249,0.1070074599848,0.0935743280832311,0.0645683183752839,-0.00442924974447045,-0.0399201639673686,-0.0646199091189147,-0.0492094394231356,-0.0358639284987315,0.0201581108516635,0.0465188223183988,-0.0104212897465224,"Cut Stone and Stone Product Manufacturing","3"
"Austin",327992,16,2,2,3,0,0,35,35,35,3,0,0,0,0,0,0,0,0,-1,0.772587203405244,0.772587203405244,0.634516684051246,NA,NA,-1,-1,-1,-1,-0.158633918139495,-0.0801884615702482,-0.0307599990985178,0.0066830395800952,-0.0121232184299093,-0.0193970091291309,-0.00670501485343333,-0.00323250962442223,-0.00982683933407835,0.0150298823535449,0.0358807106868877,0.00801191785818153,"Ground or Treated Mineral and Earth Manufacturing","3"
"Austin",327993,105,79,0,0,0,7,7,2,4,15,14,0,0,0,0,0,0,0,-0.418189240847312,-0.384122710520052,NA,NA,NA,0.148698354997035,-1,-1,-1,-1,-0.105446906083253,-0.0171802582793892,-0.0000907468480417783,-0.00282897515494573,-0.0353731999065096,-0.0474064198544767,-0.0626548775679228,-0.0630727676741828,-0.0463111084052249,-0.0085353591804892,0.0122501334633573,-0.000666645987334999,"Mineral Wool Manufacturing","3"
"Austin",327999,17,29,57,61,84,172,110,28,38,22,14,17,21,56,47,39,0.0000326524033558334,0.355191184618896,0.58860492678771,0.305566318478816,-0.132525664061993,-0.0903155891544959,-0.23505769713927,-0.394491954940922,-0.311646940190755,-0.055912488705098,0.0806396196004002,0.163951904933965,-0.0353741001391428,-0.0310732024588405,-0.0110819471456772,0.0238083603741719,-0.00208298980050758,-0.0277873318258122,-0.012067291637795,0.00879132841444119,0.00900966135861969,0.0464055362715639,0.0510675317969966,0.00676380904229287,"All Other Miscellaneous Nonmetallic Mineral Product Manufacturing","3"
"Austin",331110,129,106,79,14,10,44,19,76,33,48,45,0,52,59,79,82,0.0000548838269172519,0.0619489000225813,-0.193559011600769,-0.290929288286271,-0.00771300338531478,0.187072326995047,0.368510857837263,0.00450468690503292,-1,-0.0730891832369261,0.123227206702788,0.104783478059265,0.00807317467083811,-0.0571586183014621,-0.0255671514680539,-0.0246387341340301,-0.0207060684472606,-0.0252528250725562,-0.015168514462064,-1,-0.0124379776015766,0.00104206256403838,0.0157490904423925,-0.0122688474210068,"Iron and Steel Mills and Ferroalloy Manufacturing ","3"
"Austin",331210,15,37,30,34,35,63,71,0,0,0,0,0,0,2,7,7,0.00000486312390406029,0.0228035144720661,0.332446738374497,0.139229769056368,-1,-1,-1,-1,-1,NA,NA,NA,0.00626285437112096,-0.0434765002722147,-0.0280426395480263,-0.0137571482663356,-0.0218315103838969,-0.0391347248534269,-0.0362761453759955,0.0393431549668743,0.0792708651746161,0.099017532272571,0.0843466013223415,0.0163112227868466,"Iron and Steel Pipe and Tube Manufacturing from Purchased Steel","3"
"Austin",331221,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,0.0424242424242424,-0.0639484085147121,-0.0733266585220075,-0.0465583510459638,-0.0215503126493616,-0.00824862798378356,0.00151510178434422,-0.0317330829813384,-0.0589821440475102,-0.0352948500809178,-0.0309493135571397,0.00291097556042572,"Rolled Steel Shape Manufacturing","3"
"Austin",331222,0,0,35,35,35,35,2,0,0,0,0,0,0,0,33,38,0.0000229261555477128,0.179629363206673,NA,NA,-1,-1,-1,-1,-1,NA,NA,NA,0.0303030303030303,-0.0888536586529055,-0.0752409561653805,-0.0603681086125039,-0.0511138211693585,-0.0405098622217278,-0.0239265501396451,0.0119741990651845,-0.00514249749961826,0.0127735046644091,0.0360179910431855,0.0134661909177181,"Steel Wire Drawing","3"
"Austin",331313,0,0,15,11,15,15,15,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-1,-1,-1,-1,-1,NA,NA,NA,0.0303030303030303,-0.0837136270253045,-0.0025029545216535,-0.0271525768479741,-0.0936240914766435,-0.0584383140911534,-0.0501322167813335,-1,-0.0635008582991182,-0.00503731303018751,0.000443272926883287,-0.0130478269424607,"Alumina Refining and Primary Aluminum Production ","3"
"Austin",331314,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-1,-1,NA,NA,NA,NA,NA,NA,0.0484848484848485,0.0190426126102023,-0.0262095165506865,0.0115385575918228,-0.0440673214867228,-0.0843020428118486,-0.0597001993742281,-0.0492018862980799,-0.0461066806823996,0.0458771799666047,0.0569769637024575,0.00343629086717438,"Secondary Smelting and Alloying of Aluminum","3"
